
3.824930471831588,11.310406166617256,3.7318482100963593,11.4,3.7456793785095215,11.4
3.5879817839482384,13.830418025496591,3.483270838856697,14.2,3.4973494112491608,17.0
3.1169398356387967,21.775867180551437,2.9596617370843887,22.2,3.0635480880737305,22.4
2.995473817626447,23.702935072635636,2.8766019344329834,24.4,2.9191343635320663,24.6
2.885438725564152,26.378594722798695,2.5947154462337494,29.4,2.7451001554727554,28.6
2.794255224449375,28.483545804921434,2.60437248647213,33.0,2.680593430995941,31.0
2.8749006184356474,27.297657871331158,2.7641697973012924,31.6,2.783507138490677,31.0
2.54272660175206,33.62733471686926,2.4406096935272217,37.2,2.5330849438905716,35.4
2.5199101389301894,36.7921731396383,2.346172034740448,39.4,2.451107792556286,40.0
2.25155638490243,39.95701156240735,2.1278274208307266,43.8,2.1975578889250755,39.4
2.402235623502053,37.94841387488882,2.2442778944969177,40.0,2.3666151762008667,37.0
1.9620032697492302,47.094574562703826,1.84121935069561,50.4,1.9290678948163986,48.8
2.0649848351546374,44.71538689593834,1.9943536147475243,47.0,2.0239770263433456,46.2
1.727799207395852,53.112955825674476,1.7121369242668152,52.4,1.8289893940091133,49.2
1.5273765254924647,57.98250815297954,1.5443094298243523,55.8,1.658565379679203,54.2
1.2951956628623167,64.1343018084791,1.3133157268166542,63.6,1.3832300901412964,60.6
1.199889983116733,66.39490068188556,1.2821003124117851,61.2,1.380869310349226,63.6
1.073182784691806,70.15268307144974,1.1852816753089428,64.4,1.2752562649548054,65.0
1.007654863793703,71.92410317225023,1.1072336845099926,68.4,1.2443882785737514,67.0
0.9762756119689671,72.89504891787726,1.0754597671329975,70.8,1.2210702411830425,66.0
0.9685381090189044,73.25822709753928,1.0623788870871067,68.8,1.207775704562664,66.8
0.9670378001521549,72.98399051289653,1.0877044312655926,70.2,1.2308445274829865,67.0
0.972333008856005,73.16928550252001,1.0924428589642048,70.8,1.2145856991410255,67.0
1.0254930419520745,71.2792766083605,1.0842681117355824,69.0,1.273223452270031,65.8
1.1061916320951064,69.33738511710644,1.2054804041981697,66.2,1.3093127273023129,63.4
1.2372949565473892,65.1941891491254,1.3098389878869057,63.8,1.5208360329270363,59.8
1.338519097080728,63.54135784168396,1.2996399626135826,63.2,1.4141595512628555,62.4
1.6989755431340203,54.032018974206935,1.6225328147411346,54.2,1.674715667963028,54.4
1.7166158168519279,52.994367032315445,1.6842743754386902,55.2,1.742347426712513,55.8
1.7903189308835432,51.208123332345096,1.749650739133358,52.6,1.737456351518631,52.8
2.2796332440670066,42.07678624369997,1.9761051386594772,46.6,2.2049126103520393,43.0
2.2843678771602036,41.9878446486807,2.2218057364225388,42.8,2.296245887875557,43.2
1.9440112147851012,47.80610732285799,1.7652252614498138,53.8,1.8446070775389671,51.2
2.0146129004198228,47.10198636228876,1.9072657525539398,50.0,1.8856443911790848,46.2
2.1967971830571433,42.75126000592944,2.0495911985635757,45.4,2.1134597063064575,46.8
2.582450107658079,37.77794248443522,2.376649856567383,41.4,2.601156607270241,35.4
2.7106738245882696,35.75452119774681,2.2954885363578796,41.6,2.5142787471413612,40.8
2.3799787499893332,39.46042099021643,2.146494261920452,44.8,2.2324631586670876,39.4
2.1750353009779873,43.425733768158906,2.0352914556860924,46.6,2.0714343562722206,46.8
2.195264567131115,42.37325822709754,1.940368376672268,50.0,2.063758507370949,46.8
2.408234973936849,39.50489178772606,2.097750887274742,46.6,2.1593137979507446,40.2
2.345907584185849,40.53513193003261,2.0166468620300293,48.0,2.1354676112532616,45.4
2.5683929536014936,35.95463978654017,2.2633964121341705,41.4,2.366590201854706,37.8
2.035748382597738,46.04951082122739,1.6524816900491714,54.8,1.8274595811963081,52.4
2.060444351338662,45.90868662911355,1.8622900173068047,50.4,1.955093339085579,47.6
